,TRACK_ID,FILENAME,BOUT_START,BOUT_END,PECKING,PECKING_FRAMES,MOULT,VIDEO_DURATION,BOUT_LENGTH,DATE,GROUP,TIME,GROUP_ID
2681,7506.0,20240816_5_00128.mp4,429.0,445.0,0,0.0,0.6875,37.44,17.0,20240816,5,9.366666666666667,
2682,7508.0,20240816_5_00128.mp4,448.0,449.0,0,0.0,0.5,37.44,2.0,20240816,5,9.366666666666667,
2683,7511.0,20240816_5_00128.mp4,453.0,496.0,0,0.0,0.11363636363636363,37.44,44.0,20240816,5,9.366666666666667,
2684,7517.0,20240816_5_00128.mp4,503.0,549.0,0,0.0,0.30434782608695654,37.44,47.0,20240816,5,9.366666666666667,
2685,7519.0,20240816_5_00128.mp4,552.0,582.0,0,0.0,0.0,37.44,31.0,20240816,5,9.366666666666667,
2686,7520.0,20240816_5_00128.mp4,589.0,594.0,1,1.0,0.0,37.44,6.0,20240816,5,9.366666666666667,
2687,7521.0,20240816_5_00128.mp4,598.0,617.0,0,0.0,0.0,37.44,20.0,20240816,5,9.366666666666667,
2688,7523.0,20240816_5_00128.mp4,619.0,628.0,0,0.0,0.0,37.44,10.0,20240816,5,9.366666666666667,
2689,7526.0,20240816_5_00128.mp4,632.0,658.0,0,0.0,0.0,37.44,27.0,20240816,5,9.366666666666667,
2690,7528.0,20240816_5_00128.mp4,661.0,807.0,0,0.0,0.07547169811320754,37.44,147.0,20240816,5,9.366666666666667,
2691,7531.0,20240816_5_00128.mp4,774.0,806.0,0,0.0,0.0,37.44,33.0,20240816,5,9.366666666666667,
2692,7533.0,20240816_5_00128.mp4,809.0,836.0,0,0.0,0.0,37.44,28.0,20240816,5,9.366666666666667,
2693,7542.0,20240816_6_00130.mp4,0.0,23.0,0,0.0,0.2,80.16,24.0,20240816,6,9.633333333333333,
2694,7543.0,20240816_6_00130.mp4,2.0,2.0,0,0.0,0.0,80.16,1.0,20240816,6,9.633333333333333,
2695,7544.0,20240816_6_00130.mp4,3.0,22.0,0,0.0,0.0,80.16,20.0,20240816,6,9.633333333333333,
2696,7545.0,20240816_6_00130.mp4,7.0,22.0,0,0.0,0.1875,80.16,16.0,20240816,6,9.633333333333333,
2697,7548.0,20240816_6_00130.mp4,25.0,26.0,0,0.0,0.0,80.16,2.0,20240816,6,9.633333333333333,
2698,7549.0,20240816_6_00130.mp4,42.0,125.0,0,0.0,0.0,80.16,84.0,20240816,6,9.633333333333333,
2699,7552.0,20240816_6_00130.mp4,370.0,378.0,2,4.0,0.75,80.16,9.0,20240816,6,9.633333333333333,
2700,7553.0,20240816_6_00130.mp4,395.0,438.0,0,0.0,0.08695652173913043,80.16,44.0,20240816,6,9.633333333333333,
2701,7554.0,20240816_6_00130.mp4,453.0,466.0,0,0.0,0.0,80.16,14.0,20240816,6,9.633333333333333,
2702,7562.0,20240816_6_00130.mp4,764.0,816.0,0,0.0,0.0,80.16,53.0,20240816,6,9.633333333333333,
2703,7561.0,20240816_6_00130.mp4,797.0,799.0,0,0.0,0.0,80.16,3.0,20240816,6,9.633333333333333,
2704,7564.0,20240816_6_00130.mp4,817.0,840.0,0,0.0,0.0,80.16,24.0,20240816,6,9.633333333333333,
2705,7565.0,20240816_6_00130.mp4,843.0,898.0,1,2.0,0.12727272727272726,80.16,56.0,20240816,6,9.633333333333333,
2706,7566.0,20240816_6_00130.mp4,901.0,931.0,0,0.0,0.0,80.16,31.0,20240816,6,9.633333333333333,
2707,7569.0,20240816_6_00130.mp4,939.0,1052.0,0,0.0,0.05747126436781609,80.16,114.0,20240816,6,9.633333333333333,
2708,7570.0,20240816_6_00130.mp4,1062.0,1101.0,0,0.0,0.0,80.16,40.0,20240816,6,9.633333333333333,
2709,7571.0,20240816_6_00130.mp4,1109.0,1154.0,1,5.0,0.0,80.16,46.0,20240816,6,9.633333333333333,
2710,7572.0,20240816_6_00130.mp4,1162.0,1217.0,0,0.0,0.0,80.16,56.0,20240816,6,9.633333333333333,
2711,7573.0,20240816_6_00130.mp4,1218.0,1388.0,2,7.0,0.0,80.16,171.0,20240816,6,9.633333333333333,
2712,7575.0,20240816_6_00130.mp4,1393.0,1408.0,0,0.0,0.0,80.16,16.0,20240816,6,9.633333333333333,
2713,7576.0,20240816_6_00130.mp4,1407.0,1407.0,0,0.0,0.0,80.16,1.0,20240816,6,9.633333333333333,
2714,7577.0,20240816_6_00130.mp4,1418.0,1482.0,0,0.0,0.0,80.16,65.0,20240816,6,9.633333333333333,
2715,7579.0,20240816_6_00130.mp4,1677.0,1680.0,0,0.0,0.0,80.16,4.0,20240816,6,9.633333333333333,
2716,7578.0,20240816_6_00130.mp4,1678.0,1679.0,0,0.0,0.0,80.16,2.0,20240816,6,9.633333333333333,
2717,7580.0,20240816_6_00130.mp4,1716.0,1724.0,0,0.0,1.0,80.16,9.0,20240816,6,9.633333333333333,
2718,7582.0,20240816_6_00130.mp4,1745.0,1793.0,0,0.0,1.0,80.16,49.0,20240816,6,9.633333333333333,
2719,7583.0,20240816_6_00130.mp4,1796.0,1919.0,2,8.0,0.9752066115702479,80.16,124.0,20240816,6,9.633333333333333,
2720,7585.0,20240816_9_00131.mp4,0.0,163.0,2,4.0,0.25308641975308643,126.24,164.0,20240816,9,10.916666666666666,pbgrb
2721,7589.0,20240816_9_00131.mp4,165.0,196.0,0,0.0,0.1875,126.24,32.0,20240816,9,10.916666666666666,pbgrb
2722,7593.0,20240816_9_00131.mp4,201.0,203.0,0,0.0,0.3333333333333333,126.24,3.0,20240816,9,10.916666666666666,pbgrb
2723,7594.0,20240816_9_00131.mp4,204.0,221.0,0,0.0,0.1111111111111111,126.24,18.0,20240816,9,10.916666666666666,pbgrb
2724,7597.0,20240816_9_00131.mp4,226.0,232.0,0,0.0,0.2857142857142857,126.24,7.0,20240816,9,10.916666666666666,pbgrb
2725,7598.0,20240816_9_00131.mp4,233.0,252.0,0,0.0,0.1,126.24,20.0,20240816,9,10.916666666666666,pbgrb
2726,7600.0,20240816_9_00131.mp4,267.0,292.0,1,2.0,0.07692307692307693,126.24,26.0,20240816,9,10.916666666666666,pbgrb
2727,7609.0,20240816_9_00131.mp4,326.0,329.0,0,0.0,0.0,126.24,4.0,20240816,9,10.916666666666666,pbgrb
2728,7612.0,20240816_9_00131.mp4,440.0,442.0,0,0.0,0.3333333333333333,126.24,3.0,20240816,9,10.916666666666666,pbgrb
2729,7613.0,20240816_9_00131.mp4,444.0,465.0,0,0.0,0.18181818181818182,126.24,22.0,20240816,9,10.916666666666666,pbgrb
2730,7618.0,20240816_9_00131.mp4,454.0,455.0,0,0.0,0.5,126.24,2.0,20240816,9,10.916666666666666,pbgrb
2731,7619.0,20240816_9_00131.mp4,463.0,465.0,0,0.0,0.0,126.24,3.0,20240816,9,10.916666666666666,pbgrb
2732,7620.0,20240816_9_00131.mp4,467.0,468.0,0,0.0,0.5,126.24,2.0,20240816,9,10.916666666666666,pbgrb
2733,7621.0,20240816_9_00131.mp4,472.0,484.0,1,4.0,0.07692307692307693,126.24,13.0,20240816,9,10.916666666666666,pbgrb
2734,7624.0,20240816_9_00131.mp4,489.0,504.0,0,0.0,0.0,126.24,16.0,20240816,9,10.916666666666666,pbgrb
2735,7626.0,20240816_9_00131.mp4,506.0,510.0,0,0.0,0.0,126.24,5.0,20240816,9,10.916666666666666,pbgrb
2736,7627.0,20240816_9_00131.mp4,511.0,530.0,0,0.0,0.0,126.24,20.0,20240816,9,10.916666666666666,pbgrb
2737,7641.0,20240816_9_00131.mp4,531.0,567.0,0,0.0,0.0,126.24,37.0,20240816,9,10.916666666666666,pbgrb
2738,7642.0,20240816_9_00131.mp4,556.0,590.0,0,0.0,0.0,126.24,35.0,20240816,9,10.916666666666666,pbgrb
2739,7646.0,20240816_9_00131.mp4,603.0,627.0,0,0.0,0.2,126.24,25.0,20240816,9,10.916666666666666,pbgrb
2740,7648.0,20240816_9_00131.mp4,638.0,657.0,0,0.0,0.05,126.24,20.0,20240816,9,10.916666666666666,pbgrb
2741,7649.0,20240816_9_00131.mp4,649.0,649.0,0,0.0,1.0,126.24,1.0,20240816,9,10.916666666666666,pbgrb
2742,7653.0,20240816_9_00131.mp4,669.0,689.0,0,0.0,0.0,126.24,21.0,20240816,9,10.916666666666666,pbgrb
2743,7658.0,20240816_9_00131.mp4,698.0,719.0,0,0.0,0.25,126.24,22.0,20240816,9,10.916666666666666,pbgrb
2744,7660.0,20240816_9_00131.mp4,720.0,721.0,0,0.0,0.0,126.24,2.0,20240816,9,10.916666666666666,pbgrb
2745,7661.0,20240816_9_00131.mp4,723.0,736.0,1,4.0,0.0,126.24,14.0,20240816,9,10.916666666666666,pbgrb
2746,7662.0,20240816_9_00131.mp4,777.0,1236.0,1,2.0,0.09395973154362416,126.24,460.0,20240816,9,10.916666666666666,pbgrb
2747,7663.0,20240816_9_00131.mp4,783.0,789.0,0,0.0,0.0,126.24,7.0,20240816,9,10.916666666666666,pbgrb
2748,7669.0,20240816_9_00131.mp4,1240.0,1377.0,0,0.0,0.18840579710144928,126.24,138.0,20240816,9,10.916666666666666,pbgrb
2749,7678.0,20240816_9_00131.mp4,1385.0,1486.0,0,0.0,0.17647058823529413,126.24,102.0,20240816,9,10.916666666666666,pbgrb
2750,7679.0,20240816_9_00131.mp4,1487.0,1711.0,0,0.0,0.022222222222222223,126.24,225.0,20240816,9,10.916666666666666,pbgrb
2751,7683.0,20240816_9_00131.mp4,1712.0,1713.0,0,0.0,0.0,126.24,2.0,20240816,9,10.916666666666666,pbgrb
2752,7684.0,20240816_9_00131.mp4,1714.0,1886.0,0,0.0,0.023121387283236993,126.24,173.0,20240816,9,10.916666666666666,pbgrb
2753,7686.0,20240816_9_00131.mp4,1887.0,2127.0,1,3.0,0.059907834101382486,126.24,241.0,20240816,9,10.916666666666666,pbgrb
2754,7689.0,20240816_9_00131.mp4,2046.0,2055.0,0,0.0,0.1,126.24,10.0,20240816,9,10.916666666666666,pbgrb
2755,7691.0,20240816_9_00131.mp4,2134.0,2159.0,0,0.0,0.0,126.24,26.0,20240816,9,10.916666666666666,pbgrb
2756,7692.0,20240816_9_00131.mp4,2162.0,2163.0,0,0.0,0.0,126.24,2.0,20240816,9,10.916666666666666,pbgrb
2757,7696.0,20240816_9_00131.mp4,2171.0,2230.0,0,0.0,0.0625,126.24,60.0,20240816,9,10.916666666666666,pbgrb
2758,7698.0,20240816_9_00131.mp4,2232.0,2381.0,0,0.0,0.02,126.24,150.0,20240816,9,10.916666666666666,pbgrb
2759,7700.0,20240816_9_00131.mp4,2383.0,2697.0,3,12.0,0.23948220064724918,126.24,315.0,20240816,9,10.916666666666666,pbgrb
2760,7703.0,20240816_9_00131.mp4,2498.0,2498.0,0,0.0,0.0,126.24,1.0,20240816,9,10.916666666666666,pbgrb
2761,7704.0,20240816_9_00131.mp4,2502.0,2528.0,0,0.0,0.037037037037037035,126.24,27.0,20240816,9,10.916666666666666,pbgrb
2762,7705.0,20240816_9_00131.mp4,2530.0,2569.0,0,0.0,0.1891891891891892,126.24,40.0,20240816,9,10.916666666666666,pbgrb
2763,7706.0,20240816_9_00131.mp4,2571.0,2599.0,0,0.0,0.20689655172413793,126.24,29.0,20240816,9,10.916666666666666,pbgrb
2764,7709.0,20240816_9_00131.mp4,2602.0,2842.0,1,3.0,0.06224066390041494,126.24,241.0,20240816,9,10.916666666666666,pbgrb
2765,7710.0,20240816_9_00131.mp4,2700.0,2815.0,0,0.0,0.22413793103448276,126.24,116.0,20240816,9,10.916666666666666,pbgrb
2766,7719.0,20240816_9_00131.mp4,2843.0,2888.0,0,0.0,0.13043478260869565,126.24,46.0,20240816,9,10.916666666666666,pbgrb
2767,7720.0,20240816_9_00131.mp4,2889.0,2890.0,0,0.0,0.0,126.24,2.0,20240816,9,10.916666666666666,pbgrb
2768,7721.0,20240816_9_00131.mp4,2891.0,2962.0,0,0.0,0.08333333333333333,126.24,72.0,20240816,9,10.916666666666666,pbgrb
2769,7724.0,20240816_9_00131.mp4,2987.0,3000.0,0,0.0,0.0,126.24,14.0,20240816,9,10.916666666666666,pbgrb
2770,7727.0,20240816_9_00131.mp4,3003.0,3013.0,0,0.0,0.0,126.24,11.0,20240816,9,10.916666666666666,pbgrb
2771,7728.0,20240816_9_00131.mp4,3011.0,3026.0,0,0.0,0.25,126.24,16.0,20240816,9,10.916666666666666,pbgrb
2772,7730.0,20240816_9_00131.mp4,3017.0,3048.0,0,0.0,0.0625,126.24,32.0,20240816,9,10.916666666666666,pbgrb
2773,7731.0,20240816_9_00131.mp4,3028.0,3029.0,0,0.0,0.0,126.24,2.0,20240816,9,10.916666666666666,pbgrb
2774,7738.0,20240816_9_00131.mp4,3039.0,3050.0,0,0.0,0.9166666666666666,126.24,12.0,20240816,9,10.916666666666666,pbgrb
2775,7751.0,20240820_1_00134.mp4,0.0,243.0,0,0.0,0.9958847736625515,36.96,244.0,20240820,1,8.016666666666667,gbb
2776,7761.0,20240820_1_00134.mp4,287.0,635.0,1,3.0,0.9440993788819876,36.96,349.0,20240820,1,8.016666666666667,gbb
2777,7767.0,20240820_1_00134.mp4,474.0,491.0,0,0.0,0.0,36.96,18.0,20240820,1,8.016666666666667,gbb
2778,7770.0,20240820_1_00134.mp4,530.0,536.0,0,0.0,0.0,36.96,7.0,20240820,1,8.016666666666667,gbb
2779,7772.0,20240820_1_00134.mp4,541.0,578.0,1,9.0,0.27586206896551724,36.96,38.0,20240820,1,8.016666666666667,gbb
2780,7773.0,20240820_1_00134.mp4,570.0,585.0,0,0.0,1.0,36.96,16.0,20240820,1,8.016666666666667,gbb
2781,7776.0,20240820_1_00134.mp4,586.0,649.0,0,0.0,0.0,36.96,64.0,20240820,1,8.016666666666667,gbb
2782,7777.0,20240820_1_00134.mp4,637.0,688.0,0,0.0,1.0,36.96,52.0,20240820,1,8.016666666666667,gbb
2783,7780.0,20240820_1_00134.mp4,692.0,827.0,1,73.0,0.890625,36.96,136.0,20240820,1,8.016666666666667,gbb
2784,7782.0,20240820_1_00135.mp4,0.0,11.0,0,0.0,0.08333333333333333,57.12,12.0,20240820,1,8.016666666666667,gbb
2785,7785.0,20240820_1_00135.mp4,20.0,38.0,0,0.0,0.0,57.12,19.0,20240820,1,8.016666666666667,gbb
2786,7790.0,20240820_1_00135.mp4,138.0,226.0,0,0.0,1.0,57.12,89.0,20240820,1,8.016666666666667,gbb
2787,7801.0,20240820_1_00135.mp4,284.0,284.0,0,0.0,0.0,57.12,1.0,20240820,1,8.016666666666667,gbb
2788,7803.0,20240820_1_00135.mp4,288.0,289.0,0,0.0,0.0,57.12,2.0,20240820,1,8.016666666666667,gbb
2789,7805.0,20240820_1_00135.mp4,318.0,347.0,2,19.0,0.045454545454545456,57.12,30.0,20240820,1,8.016666666666667,gbb
2790,7807.0,20240820_1_00135.mp4,350.0,892.0,0,0.0,0.24165029469548133,57.12,543.0,20240820,1,8.016666666666667,gbb
2791,7811.0,20240820_1_00135.mp4,488.0,520.0,0,0.0,0.15789473684210525,57.12,33.0,20240820,1,8.016666666666667,gbb
2792,7812.0,20240820_1_00135.mp4,557.0,566.0,0,0.0,0.0,57.12,10.0,20240820,1,8.016666666666667,gbb
2793,7813.0,20240820_1_00135.mp4,592.0,599.0,0,0.0,0.0,57.12,8.0,20240820,1,8.016666666666667,gbb
2794,7816.0,20240820_1_00135.mp4,920.0,1067.0,0,0.0,0.8896551724137931,57.12,148.0,20240820,1,8.016666666666667,gbb
2795,7818.0,20240820_1_00135.mp4,1081.0,1237.0,1,2.0,0.9913793103448276,57.12,157.0,20240820,1,8.016666666666667,gbb
2796,7819.0,20240820_1_00135.mp4,1180.0,1204.0,1,4.0,0.8571428571428571,57.12,25.0,20240820,1,8.016666666666667,gbb
2797,7822.0,20240820_1_00135.mp4,1243.0,1290.0,0,0.0,0.0,57.12,48.0,20240820,1,8.016666666666667,gbb
2798,7823.0,20240820_1_00135.mp4,1290.0,1291.0,1,2.0,0.0,57.12,2.0,20240820,1,8.016666666666667,gbb
2799,7825.0,20240820_1_00135.mp4,1299.0,1337.0,0,0.0,0.9487179487179487,57.12,39.0,20240820,1,8.016666666666667,gbb
2800,7827.0,20240820_1_00135.mp4,1348.0,1396.0,0,0.0,0.14583333333333334,57.12,49.0,20240820,1,8.016666666666667,gbb
2801,7828.0,20240820_2_00136.mp4,28.0,125.0,0,0.0,0.0,61.92,98.0,20240820,2,8.2,unb
2802,7831.0,20240820_2_00136.mp4,127.0,165.0,0,0.0,0.42857142857142855,61.92,39.0,20240820,2,8.2,unb
2803,7835.0,20240820_2_00136.mp4,234.0,237.0,0,0.0,0.0,61.92,4.0,20240820,2,8.2,unb
2804,7836.0,20240820_2_00136.mp4,249.0,314.0,1,3.0,0.8666666666666667,61.92,66.0,20240820,2,8.2,unb
2805,7842.0,20240820_2_00136.mp4,316.0,325.0,0,0.0,1.0,61.92,10.0,20240820,2,8.2,unb
2806,7843.0,20240820_2_00136.mp4,320.0,343.0,0,0.0,0.8095238095238095,61.92,24.0,20240820,2,8.2,unb
2807,7846.0,20240820_2_00136.mp4,329.0,360.0,0,0.0,1.0,61.92,32.0,20240820,2,8.2,unb
2808,7851.0,20240820_2_00136.mp4,367.0,399.0,1,4.0,1.0,61.92,33.0,20240820,2,8.2,unb
2809,7853.0,20240820_2_00136.mp4,388.0,393.0,1,2.0,0.0,61.92,6.0,20240820,2,8.2,unb
2810,7854.0,20240820_2_00136.mp4,401.0,409.0,0,0.0,1.0,61.92,9.0,20240820,2,8.2,unb
2811,7860.0,20240820_2_00136.mp4,417.0,456.0,0,0.0,1.0,61.92,40.0,20240820,2,8.2,unb
2812,7861.0,20240820_2_00136.mp4,437.0,448.0,0,0.0,1.0,61.92,12.0,20240820,2,8.2,unb
2813,7862.0,20240820_2_00136.mp4,449.0,452.0,0,0.0,1.0,61.92,4.0,20240820,2,8.2,unb
2814,7866.0,20240820_2_00136.mp4,459.0,469.0,0,0.0,1.0,61.92,11.0,20240820,2,8.2,unb
2815,7867.0,20240820_2_00136.mp4,461.0,461.0,1,1.0,0.0,61.92,1.0,20240820,2,8.2,unb
2816,7872.0,20240820_2_00136.mp4,474.0,495.0,1,3.0,1.0,61.92,22.0,20240820,2,8.2,unb
2817,7877.0,20240820_2_00136.mp4,502.0,547.0,0,0.0,1.0,61.92,46.0,20240820,2,8.2,unb
2818,7879.0,20240820_2_00136.mp4,531.0,546.0,1,5.0,1.0,61.92,16.0,20240820,2,8.2,unb
2819,7882.0,20240820_2_00136.mp4,566.0,580.0,0,0.0,1.0,61.92,15.0,20240820,2,8.2,unb
2820,7884.0,20240820_2_00136.mp4,596.0,621.0,0,0.0,1.0,61.92,26.0,20240820,2,8.2,unb
2821,7893.0,20240820_2_00136.mp4,632.0,688.0,0,0.0,0.9821428571428571,61.92,57.0,20240820,2,8.2,unb
2822,7898.0,20240820_2_00136.mp4,692.0,715.0,0,0.0,1.0,61.92,24.0,20240820,2,8.2,unb
2823,7901.0,20240820_2_00136.mp4,788.0,799.0,0,0.0,0.0,61.92,12.0,20240820,2,8.2,unb
2824,7903.0,20240820_2_00136.mp4,810.0,812.0,0,0.0,0.0,61.92,3.0,20240820,2,8.2,unb
2825,7905.0,20240820_2_00136.mp4,826.0,1093.0,0,0.0,0.0,61.92,268.0,20240820,2,8.2,unb
2826,7910.0,20240820_2_00136.mp4,1106.0,1123.0,0,0.0,0.0,61.92,18.0,20240820,2,8.2,unb
2827,7911.0,20240820_2_00136.mp4,1125.0,1168.0,0,0.0,0.0,61.92,44.0,20240820,2,8.2,unb
2828,7914.0,20240820_2_00136.mp4,1174.0,1378.0,3,74.0,0.004878048780487805,61.92,205.0,20240820,2,8.2,unb
2829,7922.0,20240820_2_00136.mp4,1385.0,1468.0,2,27.0,0.011904761904761904,61.92,84.0,20240820,2,8.2,unb
2830,7926.0,20240820_2_00136.mp4,1472.0,1473.0,0,0.0,0.0,61.92,2.0,20240820,2,8.2,unb
2831,7927.0,20240820_2_00136.mp4,1474.0,1509.0,0,0.0,0.027777777777777776,61.92,36.0,20240820,2,8.2,unb
2832,7928.0,20240820_2_00136.mp4,1511.0,1512.0,0,0.0,0.0,61.92,2.0,20240820,2,8.2,unb
2833,7932.0,20240820_3_00137.mp4,0.0,0.0,0,0.0,1.0,91.2,1.0,20240820,3,8.416666666666666,pbgrb
2834,7934.0,20240820_3_00137.mp4,120.0,151.0,0,0.0,0.034482758620689655,91.2,32.0,20240820,3,8.416666666666666,pbgrb
2835,7935.0,20240820_3_00137.mp4,186.0,449.0,3,18.0,0.2139917695473251,91.2,264.0,20240820,3,8.416666666666666,pbgrb
2836,7939.0,20240820_3_00137.mp4,516.0,750.0,1,8.0,0.11158798283261803,91.2,235.0,20240820,3,8.416666666666666,pbgrb
2837,7942.0,20240820_3_00137.mp4,657.0,657.0,0,0.0,1.0,91.2,1.0,20240820,3,8.416666666666666,pbgrb
2838,7944.0,20240820_3_00137.mp4,764.0,888.0,1,1.0,0.23008849557522124,91.2,125.0,20240820,3,8.416666666666666,pbgrb
2839,7947.0,20240820_3_00137.mp4,885.0,969.0,0,0.0,0.20833333333333334,91.2,85.0,20240820,3,8.416666666666666,pbgrb
2840,7953.0,20240820_3_00137.mp4,971.0,1319.0,3,9.0,0.49074074074074076,91.2,349.0,20240820,3,8.416666666666666,pbgrb
2841,7957.0,20240820_3_00137.mp4,1203.0,1225.0,0,0.0,0.047619047619047616,91.2,23.0,20240820,3,8.416666666666666,pbgrb
2842,7962.0,20240820_3_00137.mp4,1324.0,1360.0,0,0.0,0.7567567567567568,91.2,37.0,20240820,3,8.416666666666666,pbgrb
2843,7963.0,20240820_3_00137.mp4,1361.0,1665.0,0,0.0,0.5442622950819672,91.2,305.0,20240820,3,8.416666666666666,pbgrb
2844,7965.0,20240820_3_00137.mp4,1568.0,1624.0,0,0.0,0.05263157894736842,91.2,57.0,20240820,3,8.416666666666666,pbgrb
2845,7971.0,20240820_3_00137.mp4,1632.0,1745.0,0,0.0,0.5526315789473685,91.2,114.0,20240820,3,8.416666666666666,pbgrb
2846,7975.0,20240820_3_00137.mp4,1675.0,1812.0,0,0.0,0.8653846153846154,91.2,138.0,20240820,3,8.416666666666666,pbgrb
2847,7982.0,20240820_3_00137.mp4,1707.0,1806.0,1,2.0,0.3,91.2,100.0,20240820,3,8.416666666666666,pbgrb
2848,7983.0,20240820_3_00137.mp4,1759.0,1759.0,0,0.0,1.0,91.2,1.0,20240820,3,8.416666666666666,pbgrb
2849,7989.0,20240820_3_00137.mp4,1813.0,1866.0,0,0.0,0.22727272727272727,91.2,54.0,20240820,3,8.416666666666666,pbgrb
2850,7990.0,20240820_3_00137.mp4,1815.0,1821.0,0,0.0,0.0,91.2,7.0,20240820,3,8.416666666666666,pbgrb
2851,7993.0,20240820_3_00137.mp4,1818.0,1950.0,0,0.0,0.008264462809917356,91.2,133.0,20240820,3,8.416666666666666,pbgrb
2852,7997.0,20240820_3_00137.mp4,1864.0,1874.0,0,0.0,0.0,91.2,11.0,20240820,3,8.416666666666666,pbgrb
2853,8005.0,20240820_3_00137.mp4,1880.0,2103.0,0,0.0,0.8169642857142857,91.2,224.0,20240820,3,8.416666666666666,pbgrb
2854,8017.0,20240820_3_00137.mp4,2109.0,2178.0,0,0.0,0.38571428571428573,91.2,70.0,20240820,3,8.416666666666666,pbgrb
2855,8018.0,20240820_3_00137.mp4,2251.0,2268.0,0,0.0,0.0,91.2,18.0,20240820,3,8.416666666666666,pbgrb
2856,8021.0,20240820_4_00139.mp4,0.0,173.0,0,0.0,0.012269938650306749,57.12,174.0,20240820,4,9.0,srbaba
2857,8023.0,20240820_4_00139.mp4,177.0,210.0,0,0.0,0.0,57.12,34.0,20240820,4,9.0,srbaba
2858,8026.0,20240820_4_00139.mp4,214.0,311.0,1,4.0,0.012345679012345678,57.12,98.0,20240820,4,9.0,srbaba
2859,8028.0,20240820_4_00139.mp4,423.0,430.0,0,0.0,0.0,57.12,8.0,20240820,4,9.0,srbaba
2860,8029.0,20240820_4_00139.mp4,522.0,530.0,0,0.0,0.0,57.12,9.0,20240820,4,9.0,srbaba
2861,8030.0,20240820_4_00139.mp4,657.0,681.0,0,0.0,0.0,57.12,25.0,20240820,4,9.0,srbaba
2862,8031.0,20240820_4_00139.mp4,682.0,753.0,0,0.0,0.0,57.12,72.0,20240820,4,9.0,srbaba
2863,8032.0,20240820_4_00139.mp4,867.0,957.0,1,2.0,0.02531645569620253,57.12,91.0,20240820,4,9.0,srbaba
2864,8035.0,20240820_4_00139.mp4,977.0,986.0,0,0.0,0.0,57.12,10.0,20240820,4,9.0,srbaba
2865,8037.0,20240820_4_00139.mp4,1423.0,1425.0,0,0.0,1.0,57.12,3.0,20240820,4,9.0,srbaba
2866,8038.0,20240820_5_00140.mp4,0.0,86.0,0,0.0,0.6091954022988506,11.04,87.0,20240820,5,10.166666666666666,cmra
2867,8043.0,20240820_5_00140.mp4,89.0,143.0,0,0.0,0.6296296296296297,11.04,55.0,20240820,5,10.166666666666666,cmra
2868,8051.0,20240820_5_00140.mp4,206.0,276.0,0,0.0,1.0,11.04,71.0,20240820,5,10.166666666666666,cmra
2869,8052.0,20240821_1_00141.mp4,0.0,71.0,0,0.0,0.0,22.08,72.0,20240821,1,7.966666666666667,pbgrb
2870,8053.0,20240821_1_00141.mp4,1.0,17.0,0,0.0,0.0,22.08,17.0,20240821,1,7.966666666666667,pbgrb
2871,8056.0,20240821_1_00141.mp4,24.0,60.0,2,9.0,0.3870967741935484,22.08,37.0,20240821,1,7.966666666666667,pbgrb
2872,8057.0,20240821_1_00141.mp4,79.0,85.0,0,0.0,0.16666666666666666,22.08,7.0,20240821,1,7.966666666666667,pbgrb
2873,8062.0,20240821_1_00141.mp4,94.0,462.0,0,0.0,0.11003236245954692,22.08,369.0,20240821,1,7.966666666666667,pbgrb
2874,8063.0,20240821_1_00141.mp4,104.0,107.0,0,0.0,0.5,22.08,4.0,20240821,1,7.966666666666667,pbgrb
2875,8064.0,20240821_1_00141.mp4,117.0,244.0,0,0.0,0.9444444444444444,22.08,128.0,20240821,1,7.966666666666667,pbgrb
2876,8067.0,20240821_1_00142.mp4,3.0,5.0,0,0.0,0.0,13.92,3.0,20240821,1,7.966666666666667,pbgrb
2877,8070.0,20240821_1_00142.mp4,19.0,20.0,0,0.0,0.0,13.92,2.0,20240821,1,7.966666666666667,pbgrb
2878,8062.0,20240821_1_00142.mp4,21.0,100.0,1,9.0,0.10810810810810811,13.92,80.0,20240821,1,7.966666666666667,pbgrb
2879,8074.0,20240821_1_00142.mp4,101.0,152.0,0,0.0,0.3877551020408163,13.92,52.0,20240821,1,7.966666666666667,pbgrb
2880,8077.0,20240821_1_00142.mp4,154.0,232.0,1,2.0,0.15254237288135594,13.92,79.0,20240821,1,7.966666666666667,pbgrb
2881,8083.0,20240821_1_00142.mp4,265.0,266.0,0,0.0,0.0,13.92,2.0,20240821,1,7.966666666666667,pbgrb
2882,8085.0,20240821_1_00142.mp4,269.0,296.0,0,0.0,0.0,13.92,28.0,20240821,1,7.966666666666667,pbgrb
2883,8086.0,20240821_1_00142.mp4,328.0,330.0,0,0.0,0.0,13.92,3.0,20240821,1,7.966666666666667,pbgrb
2884,8091.0,20240821_1_00143.mp4,226.0,236.0,0,0.0,0.5714285714285714,29.76,11.0,20240821,1,7.966666666666667,pbgrb
2885,8093.0,20240821_1_00143.mp4,257.0,267.0,0,0.0,0.0,29.76,11.0,20240821,1,7.966666666666667,pbgrb
2886,8095.0,20240821_1_00143.mp4,270.0,303.0,1,3.0,0.0,29.76,34.0,20240821,1,7.966666666666667,pbgrb
2887,8096.0,20240821_1_00143.mp4,477.0,491.0,0,0.0,0.0,29.76,15.0,20240821,1,7.966666666666667,pbgrb
